cole_cod_dane_establecimiento,cole_nombre_establecimiento,cole_naturaleza,cole_mcpio_ubicacion,anio,n_estudiantes,prom_global,prom_matematicas,prom_lectura_critica,prom_c_naturales,prom_sociales,prom_ingles,percentil_prom_global
313001008771,COL.  GIMN. MOMPIANO,NO OFICIAL,CARTAGENA DE INDIAS,2024,14,333.6,65.8,67.6,65.6,63.4,80.0,88.0
313001008771,COL.  GIMN. MOMPIANO,NO OFICIAL,CARTAGENA DE INDIAS,2025,16,339.5,67.1,69.1,65.5,67.2,76.0,87.1
313001008933,INST. COLOMBO HOLANDES,NO OFICIAL,CARTAGENA DE INDIAS,2021,31,224.1,46.0,48.2,44.1,41.3,43.7,37.3
313001008933,INST. COLOMBO HOLANDES,NO OFICIAL,CARTAGENA DE INDIAS,2022,34,219.1,43.9,46.4,43.4,42.0,42.6,32.5
313001008933,INST. COLOMBO HOLANDES,NO OFICIAL,CARTAGENA DE INDIAS,2023,23,232.0,45.4,50.3,45.2,44.6,47.0,38.3
313001008933,INST. COLOMBO HOLANDES,NO OFICIAL,CARTAGENA DE INDIAS,2024,22,225.5,45.3,49.2,45.7,39.8,45.6,31.6
313001008933,INST. COLOMBO HOLANDES,NO OFICIAL,CARTAGENA DE INDIAS,2025,33,219.3,42.4,47.1,44.9,40.3,46.2,29.1
313001009204,INST. INTEGRAL NUEVA COLOMBIA (INST. INF.MI SONRISA),NO OFICIAL,CARTAGENA DE INDIAS,2021,32,236.4,45.5,52.7,46.0,45.8,44.8,44.2
313001009204,INST. INTEGRAL NUEVA COLOMBIA (INST. INF.MI SONRISA),NO OFICIAL,CARTAGENA DE INDIAS,2022,33,232.9,45.5,50.5,45.4,43.9,49.7,41.2
313001009204,INST. INTEGRAL NUEVA COLOMBIA (INST. INF.MI SONRISA),NO OFICIAL,CARTAGENA DE INDIAS,2023,37,233.6,45.0,50.2,46.7,44.6,48.0,38.1
313001009204,INST. INTEGRAL NUEVA COLOMBIA (INST. INF.MI SONRISA),NO OFICIAL,CARTAGENA DE INDIAS,2024,38,247.0,48.4,53.5,49.3,46.3,49.2,44.9
313001009204,INST. INTEGRAL NUEVA COLOMBIA (INST. INF.MI SONRISA),NO OFICIAL,CARTAGENA DE INDIAS,2025,38,235.0,46.4,49.9,46.9,43.7,50.4,36.8
313001009328,GIMN. MODERNO DE CARTAGENA,NO OFICIAL,CARTAGENA DE INDIAS,2021,25,298.7,59.8,61.4,56.4,59.6,64.6,79.4
313001009328,GIMN. MODERNO DE CARTAGENA,NO OFICIAL,CARTAGENA DE INDIAS,2022,14,315.1,67.5,61.1,61.0,60.7,68.4,84.1
313001009328,GIMN. MODERNO DE CARTAGENA,NO OFICIAL,CARTAGENA DE INDIAS,2023,34,306.3,62.9,61.3,61.1,58.1,66.2,76.9
313001009328,GIMN. MODERNO DE CARTAGENA,NO OFICIAL,CARTAGENA DE INDIAS,2024,23,327.0,62.9,67.7,64.7,64.2,71.8,84.3
313001009328,GIMN. MODERNO DE CARTAGENA,NO OFICIAL,CARTAGENA DE INDIAS,2025,31,309.5,62.1,63.2,60.9,60.0,67.2,77.5
313001009361,COL. MODELO DE LA COSTA,NO OFICIAL,CARTAGENA DE INDIAS,2021,16,290.3,57.9,59.4,56.4,57.1,62.6,73.6
313001009361,COL. MODELO DE LA COSTA,NO OFICIAL,CARTAGENA DE INDIAS,2022,35,287.1,56.5,58.0,57.0,57.5,59.9,71.0
313001009361,COL. MODELO DE LA COSTA,NO OFICIAL,CARTAGENA DE INDIAS,2023,20,277.1,54.8,56.7,52.8,57.2,56.6,63.6
313001009361,COL. MODELO DE LA COSTA,NO OFICIAL,CARTAGENA DE INDIAS,2024,24,304.4,59.5,61.4,58.8,63.4,62.0,75.4
313001009361,COL. MODELO DE LA COSTA,NO OFICIAL,CARTAGENA DE INDIAS,2025,19,308.4,60.1,62.5,57.5,65.1,66.1,75.9
313001012281,COL. SANTO TOMAS DE AQUINO,NO OFICIAL,CARTAGENA DE INDIAS,2021,14,297.9,60.8,59.4,59.4,57.1,64.6,80.1
313001012281,COL. SANTO TOMAS DE AQUINO,NO OFICIAL,CARTAGENA DE INDIAS,2022,22,311.4,63.9,62.7,60.4,59.1,71.3,81.7
313001012281,COL. SANTO TOMAS DE AQUINO,NO OFICIAL,CARTAGENA DE INDIAS,2023,22,311.4,61.8,64.1,59.9,60.7,69.9,80.4
313001012281,COL. SANTO TOMAS DE AQUINO,NO OFICIAL,CARTAGENA DE INDIAS,2024,34,318.0,63.3,65.0,62.7,62.3,67.1,82.1
313001012281,COL. SANTO TOMAS DE AQUINO,NO OFICIAL,CARTAGENA DE INDIAS,2025,16,301.1,60.6,61.3,59.5,57.4,66.7,74.2
313001012515,CORPORACION EDUCATIVA LA SAGRADA FAMILIA,NO OFICIAL,CARTAGENA DE INDIAS,2021,31,348.6,72.2,69.7,67.4,67.7,75.4,96.0
313001012515,CORPORACION EDUCATIVA LA SAGRADA FAMILIA,NO OFICIAL,CARTAGENA DE INDIAS,2022,20,345.4,73.1,69.2,65.2,66.5,75.7,95.1
313001012515,CORPORACION EDUCATIVA LA SAGRADA FAMILIA,NO OFICIAL,CARTAGENA DE INDIAS,2023,25,365.8,77.9,72.6,69.8,69.8,80.4,97.2
313001012515,CORPORACION EDUCATIVA LA SAGRADA FAMILIA,NO OFICIAL,CARTAGENA DE INDIAS,2024,34,359.1,76.3,70.7,69.2,69.2,77.1,96.5
313001012515,CORPORACION EDUCATIVA LA SAGRADA FAMILIA,NO OFICIAL,CARTAGENA DE INDIAS,2025,31,372.5,80.6,72.2,71.6,72.1,79.1,97.8
313001012744,INSTITUTO  SKINNER II   (ANT.-JARD. INF. SKINNER II),NO OFICIAL,CARTAGENA DE INDIAS,2021,46,212.0,41.5,46.3,43.2,38.5,42.9,28.8
313001012744,INSTITUTO  SKINNER II   (ANT.-JARD. INF. SKINNER II),NO OFICIAL,CARTAGENA DE INDIAS,2022,42,215.1,43.6,46.0,41.7,40.5,43.5,30.2
313001012744,INSTITUTO  SKINNER II   (ANT.-JARD. INF. SKINNER II),NO OFICIAL,CARTAGENA DE INDIAS,2023,39,217.8,43.5,46.5,43.5,40.6,43.9,28.2
313001012744,INSTITUTO  SKINNER II   (ANT.-JARD. INF. SKINNER II),NO OFICIAL,CARTAGENA DE INDIAS,2024,46,214.8,42.7,46.0,42.0,40.7,44.5,26.3
313001012744,INSTITUTO  SKINNER II   (ANT.-JARD. INF. SKINNER II),NO OFICIAL,CARTAGENA DE INDIAS,2025,40,210.3,41.4,45.8,41.3,39.0,44.4,23.0
313001012868,CORPORACION TECNICA INSTITUTO ROCHY,NO OFICIAL,CARTAGENA DE INDIAS,2021,32,218.1,42.8,48.0,42.6,40.8,44.3,33.7
313001012868,CORPORACION TECNICA INSTITUTO ROCHY,NO OFICIAL,CARTAGENA DE INDIAS,2022,23,233.2,45.1,49.7,48.0,44.0,46.2,40.9
313001012868,CORPORACION TECNICA INSTITUTO ROCHY,NO OFICIAL,CARTAGENA DE INDIAS,2023,25,213.7,44.3,45.3,43.7,37.4,43.7,26.2
313001012868,CORPORACION TECNICA INSTITUTO ROCHY,NO OFICIAL,CARTAGENA DE INDIAS,2024,17,227.3,44.1,51.1,42.2,44.2,46.8,32.4
313001012868,CORPORACION TECNICA INSTITUTO ROCHY,NO OFICIAL,CARTAGENA DE INDIAS,2025,31,240.6,47.9,51.2,47.2,45.9,49.6,41.1
313001012876,CORPORACION EDUCATIVA INSTITUTO GUADALUPE ,NO OFICIAL,CARTAGENA DE INDIAS,2021,25,263.1,52.8,55.9,50.8,49.6,57.5,63.5
313001012876,CORPORACION EDUCATIVA INSTITUTO GUADALUPE ,NO OFICIAL,CARTAGENA DE INDIAS,2022,19,273.8,51.5,59.1,53.2,54.8,56.1,63.1
313001012876,CORPORACION EDUCATIVA INSTITUTO GUADALUPE ,NO OFICIAL,CARTAGENA DE INDIAS,2023,25,298.7,59.9,62.8,56.8,58.1,63.6,72.8
313001012876,CORPORACION EDUCATIVA INSTITUTO GUADALUPE ,NO OFICIAL,CARTAGENA DE INDIAS,2024,20,275.8,54.6,58.8,55.1,50.2,61.0,61.0
313001012876,CORPORACION EDUCATIVA INSTITUTO GUADALUPE ,NO OFICIAL,CARTAGENA DE INDIAS,2025,41,298.2,60.6,61.0,58.1,56.1,68.1,71.8
313001012892,INST. DOCENTE DEL CARIBE,NO OFICIAL,CARTAGENA DE INDIAS,2021,75,253.2,49.9,54.3,48.5,49.7,50.9,54.7
313001012892,INST. DOCENTE DEL CARIBE,NO OFICIAL,CARTAGENA DE INDIAS,2022,76,253.3,49.7,54.4,50.0,48.0,52.2,51.7
313001012892,INST. DOCENTE DEL CARIBE,NO OFICIAL,CARTAGENA DE INDIAS,2023,94,266.9,52.8,56.5,51.4,52.1,55.5,57.6
313001012892,INST. DOCENTE DEL CARIBE,NO OFICIAL,CARTAGENA DE INDIAS,2024,89,262.8,53.0,55.2,50.7,50.9,53.5,52.8
313001012892,INST. DOCENTE DEL CARIBE,NO OFICIAL,CARTAGENA DE INDIAS,2025,93,253.7,51.0,52.7,49.8,47.8,55.4,47.4
313001013163,COLEGIO LA ENSEÑANZA,NO OFICIAL,CARTAGENA DE INDIAS,2021,51,239.1,46.2,51.0,47.5,45.8,51.4,50.1
313001013163,COLEGIO LA ENSEÑANZA,NO OFICIAL,CARTAGENA DE INDIAS,2022,41,242.0,44.7,53.0,46.8,47.4,53.8,47.9
313001013163,COLEGIO LA ENSEÑANZA,NO OFICIAL,CARTAGENA DE INDIAS,2023,30,234.5,44.5,51.0,44.6,45.7,53.2,40.8
313001013163,COLEGIO LA ENSEÑANZA,NO OFICIAL,CARTAGENA DE INDIAS,2024,32,238.1,44.5,52.5,45.8,45.7,53.7,40.2
313001013163,COLEGIO LA ENSEÑANZA,NO OFICIAL,CARTAGENA DE INDIAS,2025,44,241.4,47.0,52.1,46.2,45.9,56.9,45.4
313001013279,INSTITUTO SIGMUND FREUD,NO OFICIAL,CARTAGENA DE INDIAS,2021,61,277.3,54.8,58.9,53.8,53.7,57.6,67.8
313001013279,INSTITUTO SIGMUND FREUD,NO OFICIAL,CARTAGENA DE INDIAS,2022,39,261.2,50.1,58.1,50.1,49.0,57.5,57.3
313001013279,INSTITUTO SIGMUND FREUD,NO OFICIAL,CARTAGENA DE INDIAS,2023,50,286.6,55.9,59.8,56.9,56.3,58.4,68.1
313001013279,INSTITUTO SIGMUND FREUD,NO OFICIAL,CARTAGENA DE INDIAS,2024,57,291.6,58.8,60.8,56.9,55.7,61.6,69.1
313001013279,INSTITUTO SIGMUND FREUD,NO OFICIAL,CARTAGENA DE INDIAS,2025,43,290.3,57.8,60.3,56.9,56.4,61.0,69.5
313001013431,CORP INST PROGRESO SOCIAL (ANTES INST. MIXTO LOS PAYASITOS,NO OFICIAL,CARTAGENA DE INDIAS,2021,11,200.5,40.6,43.3,39.7,36.3,41.5,22.7
313001013431,CORP INST PROGRESO SOCIAL (ANTES INST. MIXTO LOS PAYASITOS,NO OFICIAL,CARTAGENA DE INDIAS,2022,21,219.0,43.0,48.3,42.7,40.8,45.3,32.6
313001013431,CORP INST PROGRESO SOCIAL (ANTES INST. MIXTO LOS PAYASITOS,NO OFICIAL,CARTAGENA DE INDIAS,2023,19,202.9,40.0,44.5,39.6,38.0,41.3,20.6
313001013431,CORP INST PROGRESO SOCIAL (ANTES INST. MIXTO LOS PAYASITOS,NO OFICIAL,CARTAGENA DE INDIAS,2024,30,194.7,36.0,42.7,39.6,36.6,41.6,16.6
313001013431,CORP INST PROGRESO SOCIAL (ANTES INST. MIXTO LOS PAYASITOS,NO OFICIAL,CARTAGENA DE INDIAS,2025,19,209.3,39.5,45.0,41.5,39.6,47.1,24.3
313001013571,CENT. EDUC. Y COMUNITARIO NELSON MANDELA,NO OFICIAL,CARTAGENA DE INDIAS,2021,25,264.8,53.2,56.2,51.0,50.2,56.6,60.7
313001013571,CENT. EDUC. Y COMUNITARIO NELSON MANDELA,NO OFICIAL,CARTAGENA DE INDIAS,2022,8,221.1,46.0,46.8,44.4,40.9,41.4,31.9
313001013571,CENT. EDUC. Y COMUNITARIO NELSON MANDELA,NO OFICIAL,CARTAGENA DE INDIAS,2024,1,172.0,29.0,33.0,36.0,36.0,45.0,4.0
313001013635,CENTRO EDUCATIVO INTEGRAL COLOMBIA CEICOL,NO OFICIAL,CARTAGENA DE INDIAS,2024,14,256.7,51.4,55.4,49.1,49.6,51.3,52.5
313001013635,CENTRO EDUCATIVO INTEGRAL COLOMBIA CEICOL,NO OFICIAL,CARTAGENA DE INDIAS,2025,4,263.2,54.5,56.5,50.8,47.5,61.0,61.7
313001013643,CORPORACIÓN CENTRO EDUCATIVO INTEGRAL EL RODEO,NO OFICIAL,CARTAGENA DE INDIAS,2021,68,207.3,41.5,45.3,41.0,38.4,40.3,26.6
313001013651,COLEGIO INTEGRAL DEL NORTE,NO OFICIAL,CARTAGENA DE INDIAS,2021,24,337.2,70.5,67.5,65.9,64.6,71.1,93.0
313001013651,COLEGIO INTEGRAL DEL NORTE,NO OFICIAL,CARTAGENA DE INDIAS,2022,30,345.2,72.1,69.4,67.0,65.9,74.2,92.8
313001013651,COLEGIO INTEGRAL DEL NORTE,NO OFICIAL,CARTAGENA DE INDIAS,2023,13,364.5,74.8,72.5,70.1,72.9,76.6,96.9
313001013651,COLEGIO INTEGRAL DEL NORTE,NO OFICIAL,CARTAGENA DE INDIAS,2024,28,377.6,77.2,73.4,76.4,73.7,79.9,98.1
313001013651,COLEGIO INTEGRAL DEL NORTE,NO OFICIAL,CARTAGENA DE INDIAS,2025,23,371.7,77.7,72.6,73.8,71.8,79.0,98.0
313001013783,CONC. ESCOLAR BERNARDO FOERGEN,NO OFICIAL,CARTAGENA DE INDIAS,2021,26,211.4,44.6,44.6,43.2,37.6,39.7,29.7
313001013783,CONC. ESCOLAR BERNARDO FOERGEN,NO OFICIAL,CARTAGENA DE INDIAS,2022,25,222.7,46.7,47.1,44.3,41.0,41.6,34.4
313001013783,CONC. ESCOLAR BERNARDO FOERGEN,NO OFICIAL,CARTAGENA DE INDIAS,2023,41,218.1,43.5,45.9,43.7,41.2,44.4,28.6
313001013783,CONC. ESCOLAR BERNARDO FOERGEN,NO OFICIAL,CARTAGENA DE INDIAS,2024,27,235.9,48.2,50.7,46.9,43.6,44.9,38.1
313001013783,CONC. ESCOLAR BERNARDO FOERGEN,NO OFICIAL,CARTAGENA DE INDIAS,2025,29,229.2,48.3,47.2,47.8,40.5,44.6,33.9
313001027059,CONC. ESCOLAR BERTHA SUTTNER,NO OFICIAL,CARTAGENA DE INDIAS,2021,68,217.2,43.8,46.9,43.2,40.8,40.6,32.9
313001027059,CONC. ESCOLAR BERTHA SUTTNER,NO OFICIAL,CARTAGENA DE INDIAS,2022,73,230.9,48.3,48.8,45.9,42.4,43.9,39.5
313001027059,CONC. ESCOLAR BERTHA SUTTNER,NO OFICIAL,CARTAGENA DE INDIAS,2023,64,239.1,49.1,51.3,47.2,43.8,47.0,41.4
313001027059,CONC. ESCOLAR BERTHA SUTTNER,NO OFICIAL,CARTAGENA DE INDIAS,2024,72,244.5,50.8,51.7,49.5,44.4,47.0,43.2
313001027059,CONC. ESCOLAR BERTHA SUTTNER,NO OFICIAL,CARTAGENA DE INDIAS,2025,73,240.2,51.0,51.3,47.9,42.0,48.1,39.4
313001027199,COL. SUE?OS Y OPORTUNIDADES JESUS MAESTRO,OFICIAL,CARTAGENA DE INDIAS,2021,92,249.9,53.0,52.7,49.8,45.4,47.1,52.8
313001027199,COL. SUE?OS Y OPORTUNIDADES JESUS MAESTRO,OFICIAL,CARTAGENA DE INDIAS,2022,96,248.9,52.7,53.9,49.3,43.8,47.8,49.8
313001027199,COL. SUE?OS Y OPORTUNIDADES JESUS MAESTRO,OFICIAL,CARTAGENA DE INDIAS,2023,79,260.0,55.0,53.4,51.6,48.1,51.5,53.8
313001027199,COL. SUE?OS Y OPORTUNIDADES JESUS MAESTRO,OFICIAL,CARTAGENA DE INDIAS,2024,120,246.6,51.1,52.8,48.9,44.5,49.3,44.0
313001027199,COL. SUE?OS Y OPORTUNIDADES JESUS MAESTRO,OFICIAL,CARTAGENA DE INDIAS,2025,109,249.7,51.4,52.8,49.9,45.5,50.0,45.3
313001027351,COL. SAN  RAFAEL  ARCANGEL,NO OFICIAL,CARTAGENA DE INDIAS,2021,28,237.4,47.8,51.5,46.0,44.7,47.5,46.6
313001027351,COL. SAN  RAFAEL  ARCANGEL,NO OFICIAL,CARTAGENA DE INDIAS,2022,23,249.7,49.5,53.2,48.4,47.2,54.3,50.5
313001027351,COL. SAN  RAFAEL  ARCANGEL,NO OFICIAL,CARTAGENA DE INDIAS,2023,25,236.9,47.7,49.7,46.2,45.7,48.2,40.2
313001027351,COL. SAN  RAFAEL  ARCANGEL,NO OFICIAL,CARTAGENA DE INDIAS,2024,24,250.3,49.3,54.2,47.4,47.2,57.0,47.7
313001027351,COL. SAN  RAFAEL  ARCANGEL,NO OFICIAL,CARTAGENA DE INDIAS,2025,25,259.4,50.9,56.1,50.4,49.3,55.1,53.6
313001028098,INSTITUCION EDUCATIVA LOS ANGELES,NO OFICIAL,CARTAGENA DE INDIAS,2021,15,241.2,46.9,51.8,46.2,46.3,53.7,46.7
313001028098,INSTITUCION EDUCATIVA LOS ANGELES,NO OFICIAL,CARTAGENA DE INDIAS,2022,6,263.2,50.8,53.0,51.8,51.3,63.0,56.7
313001028098,INSTITUCION EDUCATIVA LOS ANGELES,NO OFICIAL,CARTAGENA DE INDIAS,2023,7,269.0,49.4,59.7,47.9,56.3,59.3,59.3
313001028098,INSTITUCION EDUCATIVA LOS ANGELES,NO OFICIAL,CARTAGENA DE INDIAS,2024,5,260.6,51.8,53.4,51.8,51.6,52.4,53.2
313001028098,INSTITUCION EDUCATIVA LOS ANGELES,NO OFICIAL,CARTAGENA DE INDIAS,2025,8,252.8,49.0,52.6,51.6,45.8,59.8,47.1
313001028639,INST. CENTRAL DE COLOMBIA PARA ADULTOS  (513001004018),NO OFICIAL,CARTAGENA DE INDIAS,2021,35,232.1,44.9,51.2,44.7,44.2,48.4,41.3
313001028639,INST. CENTRAL DE COLOMBIA PARA ADULTOS  (513001004018),NO OFICIAL,CARTAGENA DE INDIAS,2022,91,232.7,44.9,50.9,44.2,45.1,49.7,34.2
313001028639,INST. CENTRAL DE COLOMBIA PARA ADULTOS  (513001004018),NO OFICIAL,CARTAGENA DE INDIAS,2023,88,231.0,44.4,50.0,44.6,44.5,50.1,35.3
313001028639,INST. CENTRAL DE COLOMBIA PARA ADULTOS  (513001004018),NO OFICIAL,CARTAGENA DE INDIAS,2024,119,228.9,43.0,51.1,43.6,44.4,48.9,31.6
313001028639,INST. CENTRAL DE COLOMBIA PARA ADULTOS  (513001004018),NO OFICIAL,CARTAGENA DE INDIAS,2025,114,229.6,44.4,50.0,44.5,44.1,48.0,31.5
313001028829,FUNDACION INSTITUCION EDUCATIVA FUNASER,NO OFICIAL,CARTAGENA DE INDIAS,2021,9,230.4,43.8,50.8,46.8,44.9,40.4,42.0
313001028829,FUNDACION INSTITUCION EDUCATIVA FUNASER,NO OFICIAL,CARTAGENA DE INDIAS,2022,16,202.7,38.8,44.8,38.8,40.6,38.3,22.4
313001028829,FUNDACION INSTITUCION EDUCATIVA FUNASER,NO OFICIAL,CARTAGENA DE INDIAS,2023,25,200.7,37.5,44.1,39.8,39.8,38.6,18.9
313001028829,FUNDACION INSTITUCION EDUCATIVA FUNASER,NO OFICIAL,CARTAGENA DE INDIAS,2024,15,230.4,43.5,50.6,45.7,44.3,46.6,36.3
313001028829,FUNDACION INSTITUCION EDUCATIVA FUNASER,NO OFICIAL,CARTAGENA DE INDIAS,2025,25,219.4,43.8,47.3,43.2,40.8,44.7,27.2
313001028843,COLEGIO JUAN PABLO II,NO OFICIAL,CARTAGENA DE INDIAS,2021,35,243.5,49.3,52.3,47.4,45.5,49.4,49.0
313001028843,COLEGIO JUAN PABLO II,NO OFICIAL,CARTAGENA DE INDIAS,2022,44,244.9,48.0,53.1,47.9,46.5,50.5,47.7
313001028843,COLEGIO JUAN PABLO II,NO OFICIAL,CARTAGENA DE INDIAS,2023,46,252.9,49.2,54.5,49.4,48.6,52.6,49.6
313001028843,COLEGIO JUAN PABLO II,NO OFICIAL,CARTAGENA DE INDIAS,2024,51,242.0,48.9,52.7,46.5,44.8,50.9,42.1
313001028843,COLEGIO JUAN PABLO II,NO OFICIAL,CARTAGENA DE INDIAS,2025,36,250.7,51.2,54.2,48.0,46.1,52.9,45.6
313001028868,COL. BILINGUE DE CARTAGENA,NO OFICIAL,CARTAGENA DE INDIAS,2021,27,299.7,54.9,65.3,56.3,58.8,73.6,81.0
313001028868,COL. BILINGUE DE CARTAGENA,NO OFICIAL,CARTAGENA DE INDIAS,2022,33,293.6,54.0,63.1,55.0,58.8,70.6,75.1
313001028868,COL. BILINGUE DE CARTAGENA,NO OFICIAL,CARTAGENA DE INDIAS,2023,22,322.8,62.3,66.0,62.9,63.9,74.2,87.0
313001028868,COL. BILINGUE DE CARTAGENA,NO OFICIAL,CARTAGENA DE INDIAS,2024,24,306.9,61.9,62.4,58.6,58.1,74.6,76.7
313001028868,COL. BILINGUE DE CARTAGENA,NO OFICIAL,CARTAGENA DE INDIAS,2025,26,317.1,61.7,64.3,62.2,61.7,74.7,79.3
313001028891,COLEGIO FERNANDO DE ARAGON DE CARTAGENA,NO OFICIAL,CARTAGENA DE INDIAS,2021,24,202.0,40.0,44.0,38.9,38.5,40.7,20.6
313001028891,COLEGIO FERNANDO DE ARAGON DE CARTAGENA,NO OFICIAL,CARTAGENA DE INDIAS,2022,107,210.3,40.3,46.4,41.1,40.2,42.7,23.9
313001028891,COLEGIO FERNANDO DE ARAGON DE CARTAGENA,NO OFICIAL,CARTAGENA DE INDIAS,2023,53,208.3,40.4,45.3,40.0,40.1,44.4,21.3
313001028891,COLEGIO FERNANDO DE ARAGON DE CARTAGENA,NO OFICIAL,CARTAGENA DE INDIAS,2024,42,198.5,38.3,44.2,38.4,37.3,41.0,16.5
313001028891,COLEGIO FERNANDO DE ARAGON DE CARTAGENA,NO OFICIAL,CARTAGENA DE INDIAS,2025,27,216.6,37.9,48.7,43.6,42.1,46.3,25.5
313001028985,COLEGIO DIOS ES AMOR -SEDE CARTAGENA,NO OFICIAL,CARTAGENA DE INDIAS,2021,25,229.0,45.4,52.1,43.2,42.6,45.4,41.2
313001028985,COLEGIO DIOS ES AMOR -SEDE CARTAGENA,NO OFICIAL,CARTAGENA DE INDIAS,2022,43,236.3,47.1,51.5,46.2,44.3,47.4,42.9
313001028985,COLEGIO DIOS ES AMOR -SEDE CARTAGENA,NO OFICIAL,CARTAGENA DE INDIAS,2023,39,247.6,47.6,54.9,48.3,47.2,49.8,46.3
313001028985,COLEGIO DIOS ES AMOR -SEDE CARTAGENA,NO OFICIAL,CARTAGENA DE INDIAS,2024,83,234.8,45.2,50.8,46.9,45.1,46.2,37.9
313001028985,COLEGIO DIOS ES AMOR -SEDE CARTAGENA,NO OFICIAL,CARTAGENA DE INDIAS,2025,75,240.3,46.1,52.4,46.8,46.7,48.9,39.4
313001029108,COLEGIO DE BACHILLERATO DEL LITORAL  CODEBOL LTDA,NO OFICIAL,CARTAGENA DE INDIAS,2021,24,211.5,41.5,46.1,39.8,41.0,44.5,29.6
313001029108,COLEGIO DE BACHILLERATO DEL LITORAL  CODEBOL LTDA,NO OFICIAL,CARTAGENA DE INDIAS,2022,13,212.4,39.0,47.0,40.9,42.1,45.1,28.6
313001029108,COLEGIO DE BACHILLERATO DEL LITORAL  CODEBOL LTDA,NO OFICIAL,CARTAGENA DE INDIAS,2023,12,219.3,41.6,47.0,41.7,42.0,53.6,30.2
313001029108,COLEGIO DE BACHILLERATO DEL LITORAL  CODEBOL LTDA,NO OFICIAL,CARTAGENA DE INDIAS,2024,21,211.5,39.9,48.6,40.3,39.7,44.3,24.0
313001029108,COLEGIO DE BACHILLERATO DEL LITORAL  CODEBOL LTDA,NO OFICIAL,CARTAGENA DE INDIAS,2025,17,229.3,45.6,49.8,44.1,43.2,47.4,33.8
313001029116,INSTITUCION EDUC COMUNITARIA LIRIO DE LOS VALLES,NO OFICIAL,CARTAGENA DE INDIAS,2022,19,203.0,40.5,43.9,40.4,38.8,37.1,22.9
313001029116,INSTITUCION EDUC COMUNITARIA LIRIO DE LOS VALLES,NO OFICIAL,CARTAGENA DE INDIAS,2023,16,216.8,41.9,47.2,43.1,41.2,42.9,29.1
313001029116,INSTITUCION EDUC COMUNITARIA LIRIO DE LOS VALLES,NO OFICIAL,CARTAGENA DE INDIAS,2024,12,206.6,40.2,45.2,43.3,36.5,41.8,21.4
313001029116,INSTITUCION EDUC COMUNITARIA LIRIO DE LOS VALLES,NO OFICIAL,CARTAGENA DE INDIAS,2025,21,254.2,54.8,50.5,52.0,44.9,54.0,48.2
313001029264,UNIVERSIDAD NACIONAL ABIERTA Y A DISTANCIA  UNAD,OFICIAL,CARTAGENA DE INDIAS,2024,2,253.5,49.0,53.0,50.5,49.0,55.0,48.5
313001029264,UNIVERSIDAD NACIONAL ABIERTA Y A DISTANCIA  UNAD,OFICIAL,CARTAGENA DE INDIAS,2025,17,185.4,34.0,40.9,39.5,34.8,34.5,14.4
313001029337,COLEGIO GORETTI,NO OFICIAL,CARTAGENA DE INDIAS,2021,24,269.7,51.2,59.3,52.7,51.7,56.5,65.9
313001029337,COLEGIO GORETTI,NO OFICIAL,CARTAGENA DE INDIAS,2022,25,294.4,59.6,62.4,56.1,56.3,62.1,74.8
313001029337,COLEGIO GORETTI,NO OFICIAL,CARTAGENA DE INDIAS,2023,29,289.2,57.4,60.1,55.7,56.2,64.5,71.0
313001029337,COLEGIO GORETTI,NO OFICIAL,CARTAGENA DE INDIAS,2024,32,270.7,54.4,57.0,53.8,50.1,59.0,60.8
313001029337,COLEGIO GORETTI,NO OFICIAL,CARTAGENA DE INDIAS,2025,26,283.6,54.6,58.5,58.5,53.5,63.1,66.3
313001029353,CORPORACION BEVERLY HILLS,NO OFICIAL,CARTAGENA DE INDIAS,2021,11,311.2,61.5,64.2,60.5,60.1,69.7,84.4
313001029353,CORPORACION BEVERLY HILLS,NO OFICIAL,CARTAGENA DE INDIAS,2022,40,313.4,61.1,64.3,59.9,63.0,70.2,83.5
313001029353,CORPORACION BEVERLY HILLS,NO OFICIAL,CARTAGENA DE INDIAS,2023,26,299.5,61.0,61.7,57.1,56.8,68.9,74.5
313001029353,CORPORACION BEVERLY HILLS,NO OFICIAL,CARTAGENA DE INDIAS,2024,32,300.2,60.1,62.5,57.1,57.1,70.0,73.1
313001029353,CORPORACION BEVERLY HILLS,NO OFICIAL,CARTAGENA DE INDIAS,2025,23,310.3,61.6,63.6,59.0,60.8,71.8,77.0
313001029396,INSTITUCION EDUCATIVA CLEMENTE MANUEL ZABAL,OFICIAL,CARTAGENA DE INDIAS,2021,131,204.8,41.6,44.1,40.5,37.8,40.1,25.3
313001029396,INSTITUCION EDUCATIVA CLEMENTE MANUEL ZABAL,OFICIAL,CARTAGENA DE INDIAS,2022,157,198.7,39.5,42.2,40.6,36.8,39.4,20.5
313001029396,INSTITUCION EDUCATIVA CLEMENTE MANUEL ZABAL,OFICIAL,CARTAGENA DE INDIAS,2023,178,206.6,40.5,44.3,40.9,39.3,42.4,22.5
313001029396,INSTITUCION EDUCATIVA CLEMENTE MANUEL ZABAL,OFICIAL,CARTAGENA DE INDIAS,2024,150,212.7,42.1,45.9,42.7,39.4,42.9,24.7
313001029396,INSTITUCION EDUCATIVA CLEMENTE MANUEL ZABAL,OFICIAL,CARTAGENA DE INDIAS,2025,106,220.5,43.7,48.9,43.9,39.8,44.2,28.6
