cole_cod_dane_establecimiento,cole_nombre_establecimiento,anio,c_naturales,ingles,lectura_critica,matematicas,sociales
313001007244,INST. JUAN JACOBO ROUSSEAU NO.2,2022,27.8,72.2,11.1,16.7,16.7
313001007244,INST. JUAN JACOBO ROUSSEAU NO.2,2023,9.5,71.4,0.0,9.5,23.8
313001007244,INST. JUAN JACOBO ROUSSEAU NO.2,2024,4.3,60.9,0.0,4.3,26.1
313001007244,INST. JUAN JACOBO ROUSSEAU NO.2,2025,6.2,56.2,0.0,6.2,12.5
313001007619,CORPORACION INST. EDUC. DEL SOCORRO,2021,21.7,78.3,4.3,17.4,21.7
313001007619,CORPORACION INST. EDUC. DEL SOCORRO,2022,27.8,72.2,5.6,8.3,33.3
313001007619,CORPORACION INST. EDUC. DEL SOCORRO,2023,20.8,66.7,2.1,12.5,25.0
313001007619,CORPORACION INST. EDUC. DEL SOCORRO,2024,14.6,73.2,2.4,7.3,24.4
313001007619,CORPORACION INST. EDUC. DEL SOCORRO,2025,19.5,43.9,2.4,17.1,29.3
313001007872,GIMNASIO CERVANTES DE CARTAGENA,2021,6.1,61.0,0.0,3.7,8.5
313001007872,GIMNASIO CERVANTES DE CARTAGENA,2022,5.2,47.9,1.0,0.0,13.5
313001007872,GIMNASIO CERVANTES DE CARTAGENA,2023,3.0,34.3,0.0,1.5,7.5
313001007872,GIMNASIO CERVANTES DE CARTAGENA,2024,1.4,42.0,0.0,0.0,11.6
313001007872,GIMNASIO CERVANTES DE CARTAGENA,2025,1.6,31.7,0.0,0.0,6.3
313001008381,CENT. DE ENSEÑANZA HIJOS DE BOLIVAR,2021,20.0,70.0,0.0,0.0,30.0
313001008381,CENT. DE ENSEÑANZA HIJOS DE BOLIVAR,2022,20.0,60.0,0.0,0.0,50.0
313001008381,CENT. DE ENSEÑANZA HIJOS DE BOLIVAR,2023,25.0,87.5,12.5,12.5,50.0
313001008381,CENT. DE ENSEÑANZA HIJOS DE BOLIVAR,2024,33.3,100.0,8.3,8.3,50.0
313001008381,CENT. DE ENSEÑANZA HIJOS DE BOLIVAR,2025,9.1,63.6,9.1,9.1,18.2
313001008399,CENTRO EDUCATIVO LAS PALMERAS,2021,4.8,71.4,2.4,4.8,19.0
313001008399,CENTRO EDUCATIVO LAS PALMERAS,2022,7.1,50.0,2.4,0.0,19.0
313001008399,CENTRO EDUCATIVO LAS PALMERAS,2023,2.2,44.4,2.2,2.2,6.7
313001008399,CENTRO EDUCATIVO LAS PALMERAS,2024,2.6,50.0,0.0,0.0,5.3
313001008399,CENTRO EDUCATIVO LAS PALMERAS,2025,4.3,51.1,2.1,6.4,6.4
313001008411,INSTITUCION EDUCATIVA FE Y ALEGRIA EL PROGRESO,2021,32.4,95.8,8.5,7.0,56.3
313001008411,INSTITUCION EDUCATIVA FE Y ALEGRIA EL PROGRESO,2022,35.7,91.4,7.1,5.7,48.6
313001008411,INSTITUCION EDUCATIVA FE Y ALEGRIA EL PROGRESO,2023,32.0,90.7,6.7,12.0,44.0
313001008411,INSTITUCION EDUCATIVA FE Y ALEGRIA EL PROGRESO,2024,36.9,95.4,10.8,10.8,58.5
313001008411,INSTITUCION EDUCATIVA FE Y ALEGRIA EL PROGRESO,2025,27.1,82.4,1.2,10.6,30.6
313001008429,CENT. DE ENSE?ANZA PRECOZ  NUEVO MUNDO,2021,0.0,0.0,0.0,0.0,0.0
313001008500,CORP. EDUC. JORGE ELIECER GAITAN DE C/GENA,2021,0.0,0.0,0.0,0.0,0.0
313001008500,CORP. EDUC. JORGE ELIECER GAITAN DE C/GENA,2022,40.0,80.0,20.0,20.0,40.0
313001008500,CORP. EDUC. JORGE ELIECER GAITAN DE C/GENA,2023,0.0,100.0,0.0,0.0,0.0
313001008500,CORP. EDUC. JORGE ELIECER GAITAN DE C/GENA,2024,100.0,100.0,0.0,0.0,100.0
313001008500,CORP. EDUC. JORGE ELIECER GAITAN DE C/GENA,2025,0.0,50.0,0.0,0.0,50.0
313001008518,CORP EDUCATIVA MADDOX,2021,27.4,72.6,4.8,12.9,40.3
313001008518,CORP EDUCATIVA MADDOX,2022,26.2,70.0,1.2,8.8,21.2
313001008518,CORP EDUCATIVA MADDOX,2023,24.4,62.8,4.7,18.6,36.0
313001008518,CORP EDUCATIVA MADDOX,2024,22.3,78.6,6.8,14.6,35.9
313001008518,CORP EDUCATIVA MADDOX,2025,32.0,71.1,6.2,20.6,44.3
313001008526,INST. SAN ISIDRO LABRADOR,2021,25.0,84.6,1.9,5.8,30.8
313001008526,INST. SAN ISIDRO LABRADOR,2022,25.4,78.0,3.4,10.2,35.6
313001008526,INST. SAN ISIDRO LABRADOR,2023,18.0,80.3,6.6,16.4,47.5
313001008526,INST. SAN ISIDRO LABRADOR,2024,17.1,72.9,5.7,12.9,22.9
313001008526,INST. SAN ISIDRO LABRADOR,2025,16.4,64.2,4.5,4.5,25.4
313001008771,COL.  GIMN. MOMPIANO,2021,0.0,0.0,0.0,0.0,0.0
313001008771,COL.  GIMN. MOMPIANO,2022,0.0,6.7,0.0,0.0,0.0
313001008771,COL.  GIMN. MOMPIANO,2023,0.0,0.0,0.0,0.0,6.7
313001008771,COL.  GIMN. MOMPIANO,2024,0.0,0.0,0.0,7.1,0.0
313001008771,COL.  GIMN. MOMPIANO,2025,0.0,0.0,0.0,0.0,0.0
313001008933,INST. COLOMBO HOLANDES,2021,35.5,83.9,12.9,16.1,48.4
313001008933,INST. COLOMBO HOLANDES,2022,47.1,94.1,11.8,20.6,50.0
313001008933,INST. COLOMBO HOLANDES,2023,39.1,73.9,4.3,26.1,52.2
313001008933,INST. COLOMBO HOLANDES,2024,31.8,95.5,9.1,13.6,59.1
313001008933,INST. COLOMBO HOLANDES,2025,36.4,93.9,12.1,33.3,54.5
313001009204,INST. INTEGRAL NUEVA COLOMBIA (INST. INF.MI SONRISA),2021,31.2,87.5,0.0,9.4,34.4
313001009204,INST. INTEGRAL NUEVA COLOMBIA (INST. INF.MI SONRISA),2022,21.2,72.7,12.1,15.2,48.5
313001009204,INST. INTEGRAL NUEVA COLOMBIA (INST. INF.MI SONRISA),2023,35.1,91.9,5.4,18.9,43.2
313001009204,INST. INTEGRAL NUEVA COLOMBIA (INST. INF.MI SONRISA),2024,26.3,78.9,2.6,13.2,36.8
313001009204,INST. INTEGRAL NUEVA COLOMBIA (INST. INF.MI SONRISA),2025,21.1,78.9,5.3,21.1,50.0
313001009328,GIMN. MODERNO DE CARTAGENA,2021,8.0,24.0,0.0,0.0,4.0
313001009328,GIMN. MODERNO DE CARTAGENA,2022,0.0,21.4,0.0,0.0,0.0
313001009328,GIMN. MODERNO DE CARTAGENA,2023,5.9,26.5,0.0,0.0,8.8
313001009328,GIMN. MODERNO DE CARTAGENA,2024,0.0,21.7,0.0,4.3,0.0
313001009328,GIMN. MODERNO DE CARTAGENA,2025,3.2,22.6,3.2,0.0,3.2
313001009361,COL. MODELO DE LA COSTA,2021,0.0,31.2,6.2,0.0,0.0
313001009361,COL. MODELO DE LA COSTA,2022,11.4,40.0,2.9,2.9,5.7
313001009361,COL. MODELO DE LA COSTA,2023,20.0,55.0,0.0,0.0,5.0
313001009361,COL. MODELO DE LA COSTA,2024,0.0,37.5,0.0,0.0,0.0
313001009361,COL. MODELO DE LA COSTA,2025,5.3,26.3,0.0,0.0,0.0
313001012281,COL. SANTO TOMAS DE AQUINO,2021,0.0,21.4,7.1,0.0,0.0
313001012281,COL. SANTO TOMAS DE AQUINO,2022,4.5,13.6,0.0,0.0,4.5
313001012281,COL. SANTO TOMAS DE AQUINO,2023,0.0,9.1,0.0,0.0,4.5
313001012281,COL. SANTO TOMAS DE AQUINO,2024,0.0,17.6,0.0,2.9,2.9
313001012281,COL. SANTO TOMAS DE AQUINO,2025,0.0,12.5,0.0,6.2,0.0
313001012515,CORPORACION EDUCATIVA LA SAGRADA FAMILIA,2021,0.0,6.5,0.0,0.0,0.0
313001012515,CORPORACION EDUCATIVA LA SAGRADA FAMILIA,2022,0.0,0.0,0.0,0.0,0.0
313001012515,CORPORACION EDUCATIVA LA SAGRADA FAMILIA,2023,0.0,0.0,0.0,0.0,0.0
313001012515,CORPORACION EDUCATIVA LA SAGRADA FAMILIA,2024,0.0,0.0,0.0,0.0,0.0
313001012515,CORPORACION EDUCATIVA LA SAGRADA FAMILIA,2025,0.0,0.0,0.0,0.0,0.0
313001012744,INSTITUTO  SKINNER II   (ANT.-JARD. INF. SKINNER II),2021,45.7,93.5,6.5,32.6,63.0
313001012744,INSTITUTO  SKINNER II   (ANT.-JARD. INF. SKINNER II),2022,52.4,85.7,7.1,21.4,54.8
313001012744,INSTITUTO  SKINNER II   (ANT.-JARD. INF. SKINNER II),2023,35.9,94.9,2.6,15.4,59.0
313001012744,INSTITUTO  SKINNER II   (ANT.-JARD. INF. SKINNER II),2024,52.2,91.3,15.2,23.9,56.5
313001012744,INSTITUTO  SKINNER II   (ANT.-JARD. INF. SKINNER II),2025,50.0,92.5,20.0,22.5,57.5
313001012868,CORPORACION TECNICA INSTITUTO ROCHY,2021,43.8,96.9,6.2,18.8,43.8
313001012868,CORPORACION TECNICA INSTITUTO ROCHY,2022,8.7,78.3,4.3,21.7,30.4
313001012868,CORPORACION TECNICA INSTITUTO ROCHY,2023,32.0,100.0,12.0,16.0,72.0
313001012868,CORPORACION TECNICA INSTITUTO ROCHY,2024,41.2,88.2,0.0,11.8,41.2
313001012868,CORPORACION TECNICA INSTITUTO ROCHY,2025,32.3,74.2,0.0,16.1,25.8
313001012876,CORPORACION EDUCATIVA INSTITUTO GUADALUPE ,2021,16.0,52.0,0.0,8.0,28.0
313001012876,CORPORACION EDUCATIVA INSTITUTO GUADALUPE ,2022,10.5,57.9,0.0,15.8,10.5
313001012876,CORPORACION EDUCATIVA INSTITUTO GUADALUPE ,2023,4.0,44.0,0.0,4.0,4.0
313001012876,CORPORACION EDUCATIVA INSTITUTO GUADALUPE ,2024,0.0,40.0,0.0,0.0,20.0
313001012876,CORPORACION EDUCATIVA INSTITUTO GUADALUPE ,2025,9.8,12.2,0.0,0.0,7.3
313001012892,INST. DOCENTE DEL CARIBE,2021,24.0,69.3,5.3,13.3,28.0
313001012892,INST. DOCENTE DEL CARIBE,2022,18.4,73.7,2.6,9.2,23.7
313001012892,INST. DOCENTE DEL CARIBE,2023,18.1,60.6,1.1,8.5,17.0
313001012892,INST. DOCENTE DEL CARIBE,2024,22.5,65.2,4.5,9.0,25.8
313001012892,INST. DOCENTE DEL CARIBE,2025,17.2,64.5,5.4,6.5,34.4
313001013163,COLEGIO LA ENSEÑANZA,2021,23.5,64.7,7.8,11.8,35.3
313001013163,COLEGIO LA ENSEÑANZA,2022,31.7,61.0,9.8,31.7,31.7
313001013163,COLEGIO LA ENSEÑANZA,2023,36.7,60.0,10.0,23.3,36.7
313001013163,COLEGIO LA ENSEÑANZA,2024,31.2,59.4,9.4,28.1,43.8
313001013163,COLEGIO LA ENSEÑANZA,2025,29.5,52.3,4.5,20.5,29.5
313001013279,INSTITUTO SIGMUND FREUD,2021,11.5,55.7,0.0,9.8,13.1
313001013279,INSTITUTO SIGMUND FREUD,2022,23.1,53.8,2.6,10.3,30.8
313001013279,INSTITUTO SIGMUND FREUD,2023,2.0,48.0,2.0,8.0,12.0
313001013279,INSTITUTO SIGMUND FREUD,2024,1.8,35.1,0.0,0.0,7.0
313001013279,INSTITUTO SIGMUND FREUD,2025,0.0,30.2,0.0,4.7,7.0
313001013431,CORP INST PROGRESO SOCIAL (ANTES INST. MIXTO LOS PAYASITOS,2021,54.5,100.0,18.2,36.4,72.7
313001013431,CORP INST PROGRESO SOCIAL (ANTES INST. MIXTO LOS PAYASITOS,2022,61.9,85.7,14.3,28.6,52.4
313001013431,CORP INST PROGRESO SOCIAL (ANTES INST. MIXTO LOS PAYASITOS,2023,52.6,100.0,15.8,47.4,68.4
313001013431,CORP INST PROGRESO SOCIAL (ANTES INST. MIXTO LOS PAYASITOS,2024,70.0,90.0,20.0,53.3,80.0
313001013431,CORP INST PROGRESO SOCIAL (ANTES INST. MIXTO LOS PAYASITOS,2025,68.4,84.2,31.6,42.1,73.7
313001013571,CENT. EDUC. Y COMUNITARIO NELSON MANDELA,2021,20.0,48.0,4.0,8.0,20.0
313001013571,CENT. EDUC. Y COMUNITARIO NELSON MANDELA,2022,50.0,87.5,12.5,25.0,50.0
313001013571,CENT. EDUC. Y COMUNITARIO NELSON MANDELA,2024,100.0,100.0,100.0,100.0,100.0
313001013635,CENTRO EDUCATIVO INTEGRAL COLOMBIA CEICOL,2024,21.4,71.4,0.0,7.1,14.3
313001013635,CENTRO EDUCATIVO INTEGRAL COLOMBIA CEICOL,2025,0.0,25.0,0.0,0.0,25.0
313001013643,CORPORACIÓN CENTRO EDUCATIVO INTEGRAL EL RODEO,2021,51.5,95.6,11.8,23.5,60.3
313001013651,COLEGIO INTEGRAL DEL NORTE,2021,0.0,16.7,0.0,0.0,0.0
313001013651,COLEGIO INTEGRAL DEL NORTE,2022,0.0,10.0,0.0,0.0,0.0
313001013651,COLEGIO INTEGRAL DEL NORTE,2023,0.0,0.0,0.0,0.0,0.0
313001013651,COLEGIO INTEGRAL DEL NORTE,2024,0.0,0.0,0.0,0.0,0.0
313001013651,COLEGIO INTEGRAL DEL NORTE,2025,0.0,0.0,0.0,0.0,0.0
313001013783,CONC. ESCOLAR BERNARDO FOERGEN,2021,34.6,100.0,15.4,19.2,65.4
313001013783,CONC. ESCOLAR BERNARDO FOERGEN,2022,32.0,92.0,4.0,16.0,44.0
313001013783,CONC. ESCOLAR BERNARDO FOERGEN,2023,31.7,97.6,9.8,17.1,56.1
313001013783,CONC. ESCOLAR BERNARDO FOERGEN,2024,29.6,88.9,0.0,11.1,40.7
313001013783,CONC. ESCOLAR BERNARDO FOERGEN,2025,24.1,96.6,6.9,10.3,55.2
313001027059,CONC. ESCOLAR BERTHA SUTTNER,2021,35.3,98.5,13.2,19.1,54.4
313001027059,CONC. ESCOLAR BERTHA SUTTNER,2022,26.0,89.0,5.5,9.6,49.3
313001027059,CONC. ESCOLAR BERTHA SUTTNER,2023,21.9,89.1,1.6,6.2,40.6
313001027059,CONC. ESCOLAR BERTHA SUTTNER,2024,8.3,90.3,4.2,5.6,37.5
313001027059,CONC. ESCOLAR BERTHA SUTTNER,2025,19.2,91.8,0.0,6.8,43.8
313001027199,COL. SUE?OS Y OPORTUNIDADES JESUS MAESTRO,2021,10.9,90.2,1.1,1.1,34.8
313001027199,COL. SUE?OS Y OPORTUNIDADES JESUS MAESTRO,2022,20.8,88.5,1.0,8.3,47.9
313001027199,COL. SUE?OS Y OPORTUNIDADES JESUS MAESTRO,2023,11.4,79.7,5.1,2.5,26.6
313001027199,COL. SUE?OS Y OPORTUNIDADES JESUS MAESTRO,2024,20.8,88.3,2.5,5.8,43.3
313001027199,COL. SUE?OS Y OPORTUNIDADES JESUS MAESTRO,2025,19.3,78.0,1.8,10.1,36.7
313001027351,COL. SAN  RAFAEL  ARCANGEL,2021,25.0,82.1,3.6,17.9,39.3
313001027351,COL. SAN  RAFAEL  ARCANGEL,2022,26.1,73.9,4.3,4.3,21.7
313001027351,COL. SAN  RAFAEL  ARCANGEL,2023,24.0,92.0,4.0,8.0,40.0
313001027351,COL. SAN  RAFAEL  ARCANGEL,2024,25.0,54.2,0.0,0.0,29.2
313001027351,COL. SAN  RAFAEL  ARCANGEL,2025,16.0,56.0,4.0,12.0,24.0
313001028098,INSTITUCION EDUCATIVA LOS ANGELES,2021,26.7,66.7,6.7,33.3,33.3
313001028098,INSTITUCION EDUCATIVA LOS ANGELES,2022,16.7,33.3,0.0,0.0,33.3
313001028098,INSTITUCION EDUCATIVA LOS ANGELES,2023,14.3,57.1,0.0,0.0,0.0
313001028098,INSTITUCION EDUCATIVA LOS ANGELES,2024,0.0,80.0,0.0,0.0,20.0
313001028098,INSTITUCION EDUCATIVA LOS ANGELES,2025,12.5,37.5,0.0,25.0,37.5
313001028639,INST. CENTRAL DE COLOMBIA PARA ADULTOS  (513001004018),2021,34.3,77.1,5.7,17.1,37.1
313001028639,INST. CENTRAL DE COLOMBIA PARA ADULTOS  (513001004018),2022,41.8,81.3,3.3,19.8,40.7
313001028639,INST. CENTRAL DE COLOMBIA PARA ADULTOS  (513001004018),2023,40.9,75.0,8.0,20.5,45.5
313001028639,INST. CENTRAL DE COLOMBIA PARA ADULTOS  (513001004018),2024,41.2,79.0,6.7,27.7,38.7
313001028639,INST. CENTRAL DE COLOMBIA PARA ADULTOS  (513001004018),2025,35.1,79.8,7.0,23.7,43.0
313001028829,FUNDACION INSTITUCION EDUCATIVA FUNASER,2021,11.1,100.0,0.0,0.0,22.2
313001028829,FUNDACION INSTITUCION EDUCATIVA FUNASER,2022,62.5,100.0,12.5,43.8,50.0
313001028829,FUNDACION INSTITUCION EDUCATIVA FUNASER,2023,68.0,100.0,8.0,48.0,60.0
313001028829,FUNDACION INSTITUCION EDUCATIVA FUNASER,2024,46.7,86.7,13.3,46.7,33.3
313001028829,FUNDACION INSTITUCION EDUCATIVA FUNASER,2025,48.0,88.0,0.0,12.0,56.0
313001028843,COLEGIO JUAN PABLO II,2021,20.0,82.9,2.9,2.9,31.4
313001028843,COLEGIO JUAN PABLO II,2022,20.5,86.4,4.5,9.1,31.8
313001028843,COLEGIO JUAN PABLO II,2023,21.7,67.4,0.0,13.0,19.6
313001028843,COLEGIO JUAN PABLO II,2024,17.6,72.5,2.0,5.9,37.3
313001028843,COLEGIO JUAN PABLO II,2025,19.4,72.2,0.0,8.3,30.6
313001028868,COL. BILINGUE DE CARTAGENA,2021,3.7,0.0,0.0,3.7,3.7
313001028868,COL. BILINGUE DE CARTAGENA,2022,6.1,9.1,0.0,3.0,3.0
313001028868,COL. BILINGUE DE CARTAGENA,2023,0.0,4.5,0.0,0.0,0.0
313001028868,COL. BILINGUE DE CARTAGENA,2024,12.5,4.2,0.0,8.3,12.5
313001028868,COL. BILINGUE DE CARTAGENA,2025,3.8,7.7,0.0,0.0,3.8
313001028891,COLEGIO FERNANDO DE ARAGON DE CARTAGENA,2021,66.7,100.0,4.2,20.8,66.7
313001028891,COLEGIO FERNANDO DE ARAGON DE CARTAGENA,2022,54.2,91.6,11.2,32.7,57.0
313001028891,COLEGIO FERNANDO DE ARAGON DE CARTAGENA,2023,58.5,88.7,13.2,30.2,52.8
313001028891,COLEGIO FERNANDO DE ARAGON DE CARTAGENA,2024,76.2,95.2,14.3,31.0,71.4
313001028891,COLEGIO FERNANDO DE ARAGON DE CARTAGENA,2025,40.7,85.2,0.0,40.7,48.1
313001028985,COLEGIO DIOS ES AMOR -SEDE CARTAGENA,2021,44.0,92.0,0.0,4.0,52.0
313001028985,COLEGIO DIOS ES AMOR -SEDE CARTAGENA,2022,39.5,76.7,11.6,16.3,34.9
313001028985,COLEGIO DIOS ES AMOR -SEDE CARTAGENA,2023,25.6,82.1,0.0,17.9,35.9
313001028985,COLEGIO DIOS ES AMOR -SEDE CARTAGENA,2024,24.1,83.1,4.8,22.9,43.4
313001028985,COLEGIO DIOS ES AMOR -SEDE CARTAGENA,2025,25.3,78.7,2.7,18.7,33.3
313001029108,COLEGIO DE BACHILLERATO DEL LITORAL  CODEBOL LTDA,2021,54.2,91.7,12.5,33.3,54.2
313001029108,COLEGIO DE BACHILLERATO DEL LITORAL  CODEBOL LTDA,2022,61.5,92.3,7.7,38.5,46.2
313001029108,COLEGIO DE BACHILLERATO DEL LITORAL  CODEBOL LTDA,2023,50.0,58.3,8.3,33.3,50.0
313001029108,COLEGIO DE BACHILLERATO DEL LITORAL  CODEBOL LTDA,2024,57.1,85.7,9.5,33.3,66.7
313001029108,COLEGIO DE BACHILLERATO DEL LITORAL  CODEBOL LTDA,2025,35.3,94.1,5.9,29.4,58.8
313001029116,INSTITUCION EDUC COMUNITARIA LIRIO DE LOS VALLES,2022,42.1,100.0,15.8,36.8,52.6
313001029116,INSTITUCION EDUC COMUNITARIA LIRIO DE LOS VALLES,2023,50.0,93.8,12.5,37.5,50.0
313001029116,INSTITUCION EDUC COMUNITARIA LIRIO DE LOS VALLES,2024,50.0,100.0,8.3,25.0,75.0
313001029116,INSTITUCION EDUC COMUNITARIA LIRIO DE LOS VALLES,2025,14.3,66.7,4.8,0.0,33.3
313001029264,UNIVERSIDAD NACIONAL ABIERTA Y A DISTANCIA  UNAD,2024,0.0,50.0,0.0,50.0,0.0
313001029264,UNIVERSIDAD NACIONAL ABIERTA Y A DISTANCIA  UNAD,2025,82.4,94.1,41.2,64.7,76.5
313001029337,COLEGIO GORETTI,2021,12.5,58.3,4.2,4.2,16.7
313001029337,COLEGIO GORETTI,2022,16.0,32.0,0.0,0.0,4.0
313001029337,COLEGIO GORETTI,2023,6.9,27.6,3.4,10.3,10.3
313001029337,COLEGIO GORETTI,2024,21.9,43.8,3.1,9.4,21.9
313001029337,COLEGIO GORETTI,2025,3.8,34.6,3.8,3.8,19.2
313001029353,CORPORACION BEVERLY HILLS,2021,0.0,9.1,0.0,0.0,0.0
313001029353,CORPORACION BEVERLY HILLS,2022,5.0,7.5,0.0,0.0,2.5
313001029353,CORPORACION BEVERLY HILLS,2023,3.8,7.7,3.8,0.0,7.7
313001029353,CORPORACION BEVERLY HILLS,2024,12.5,9.4,0.0,0.0,9.4
313001029353,CORPORACION BEVERLY HILLS,2025,8.7,4.3,0.0,0.0,4.3
313001029396,INSTITUCION EDUCATIVA CLEMENTE MANUEL ZABAL,2021,55.7,97.7,18.3,24.4,67.9
313001029396,INSTITUCION EDUCATIVA CLEMENTE MANUEL ZABAL,2022,62.4,100.0,21.0,36.9,74.5
313001029396,INSTITUCION EDUCATIVA CLEMENTE MANUEL ZABAL,2023,56.2,96.6,20.2,35.4,64.6
313001029396,INSTITUCION EDUCATIVA CLEMENTE MANUEL ZABAL,2024,44.7,97.3,12.0,22.7,61.3
313001029396,INSTITUCION EDUCATIVA CLEMENTE MANUEL ZABAL,2025,40.6,89.6,4.7,25.5,63.2
313001029523,GIMNASIO BILINGÜE ALTAMAR DE CARTAGENA,2021,13.3,30.0,0.0,3.3,20.0
313001029523,GIMNASIO BILINGÜE ALTAMAR DE CARTAGENA,2022,3.8,11.5,3.8,7.7,9.6
313001029523,GIMNASIO BILINGÜE ALTAMAR DE CARTAGENA,2023,0.0,2.1,0.0,0.0,0.0
313001029523,GIMNASIO BILINGÜE ALTAMAR DE CARTAGENA,2024,0.0,0.0,0.0,0.0,0.0
313001029523,GIMNASIO BILINGÜE ALTAMAR DE CARTAGENA,2025,0.0,0.0,0.0,0.0,4.8
313001029671,INSTITUTO EDUCATIVO MUNDO HACIA EL FUTURO,2024,36.4,45.5,0.0,9.1,27.3
313001029671,INSTITUTO EDUCATIVO MUNDO HACIA EL FUTURO,2025,25.0,50.0,0.0,6.2,43.8
313001029680,CENTRO EDUCATIVO INTEGRAL MODERNO,2021,20.0,66.7,0.0,0.0,20.0
313001029680,CENTRO EDUCATIVO INTEGRAL MODERNO,2022,25.0,66.7,0.0,16.7,16.7
313001029680,CENTRO EDUCATIVO INTEGRAL MODERNO,2023,3.4,51.7,0.0,13.8,20.7
313001029680,CENTRO EDUCATIVO INTEGRAL MODERNO,2024,4.3,52.2,0.0,0.0,17.4
313001029680,CENTRO EDUCATIVO INTEGRAL MODERNO,2025,14.3,71.4,0.0,9.5,14.3
313001029868,INSTITUTO EDUCATIVO TECNOCIENCIAS REGIÓN CARIBE,2021,38.5,79.5,7.7,20.5,53.8
313001029868,INSTITUTO EDUCATIVO TECNOCIENCIAS REGIÓN CARIBE,2022,37.3,88.1,13.6,30.5,52.5
313001029868,INSTITUTO EDUCATIVO TECNOCIENCIAS REGIÓN CARIBE,2023,36.8,86.0,3.5,35.1,42.1
313001029868,INSTITUTO EDUCATIVO TECNOCIENCIAS REGIÓN CARIBE,2024,45.6,80.7,8.8,26.3,52.6
313001029868,INSTITUTO EDUCATIVO TECNOCIENCIAS REGIÓN CARIBE,2025,41.4,87.1,12.9,30.0,54.3
313001029931,COLEGIO MANOS CREATIVAS,2022,30.0,100.0,20.0,10.0,70.0
313001029931,COLEGIO MANOS CREATIVAS,2023,100.0,100.0,0.0,14.3,71.4
313001029931,COLEGIO MANOS CREATIVAS,2024,40.0,86.7,33.3,20.0,53.3
313001029931,COLEGIO MANOS CREATIVAS,2025,53.8,92.3,15.4,46.2,61.5
313001029981,COLEGIO JOSÉ MARÍA GARCÍA TOLEDO,2021,16.7,88.9,5.6,5.6,38.9
313001029981,COLEGIO JOSÉ MARÍA GARCÍA TOLEDO,2022,41.2,70.6,17.6,29.4,70.6
313001029981,COLEGIO JOSÉ MARÍA GARCÍA TOLEDO,2023,7.4,85.2,3.7,22.2,44.4
313001029981,COLEGIO JOSÉ MARÍA GARCÍA TOLEDO,2024,31.6,89.5,10.5,26.3,36.8
313001029981,COLEGIO JOSÉ MARÍA GARCÍA TOLEDO,2025,45.5,45.5,0.0,18.2,45.5
313001030025,GIMNASIO AMERICANO HOWARD GARDNER,2023,10.0,30.0,0.0,0.0,20.0
313001030025,GIMNASIO AMERICANO HOWARD GARDNER,2024,18.2,9.1,0.0,9.1,27.3
313001030025,GIMNASIO AMERICANO HOWARD GARDNER,2025,15.0,20.0,0.0,0.0,15.0
313001800017,CORPORACION EDUCATIVA JOSEPH WILSON SWAN,2021,58.1,93.5,9.7,38.7,64.5
313001800017,CORPORACION EDUCATIVA JOSEPH WILSON SWAN,2022,48.1,93.7,10.1,26.6,63.3
313001800017,CORPORACION EDUCATIVA JOSEPH WILSON SWAN,2023,52.8,94.4,13.9,25.0,52.8
313001800017,CORPORACION EDUCATIVA JOSEPH WILSON SWAN,2024,34.4,81.2,9.4,25.0,46.9
313001800017,CORPORACION EDUCATIVA JOSEPH WILSON SWAN,2025,47.4,78.9,10.5,34.2,63.2
313001800051,CORPORACION EDUCATIVA INTERNACIONAL Y LABORAL CORPOINSTEL,2024,48.0,96.0,12.0,24.0,60.0
313001800051,CORPORACION EDUCATIVA INTERNACIONAL Y LABORAL CORPOINSTEL,2025,76.8,94.6,25.0,44.6,78.6
313001800068,CORPORACION BERAKAH ACADEMY SCHOOL,2025,0.0,50.0,0.0,12.5,0.0
313001800076,COLEGIO PABLO HOFF - SEDE PRINCIPAL,2022,0.0,27.3,0.0,0.0,0.0
313001800076,COLEGIO PABLO HOFF - SEDE PRINCIPAL,2023,0.0,16.7,0.0,0.0,0.0
313001800076,COLEGIO PABLO HOFF - SEDE PRINCIPAL,2024,0.0,16.7,0.0,16.7,0.0
313001800076,COLEGIO PABLO HOFF - SEDE PRINCIPAL,2025,10.0,20.0,10.0,0.0,10.0
313001800092,COLEGIO BEN AVID,2023,47.2,85.6,8.8,25.6,60.8
313001800092,COLEGIO BEN AVID,2024,48.6,86.5,13.5,35.1,54.1
313001800092,COLEGIO BEN AVID,2025,53.2,88.6,11.4,34.2,58.2
313001800149,INSTITUTO CARL ROS,2022,33.3,100.0,0.0,66.7,66.7
313001800149,INSTITUTO CARL ROS,2023,50.0,100.0,0.0,0.0,66.7
313001800149,INSTITUTO CARL ROS,2024,75.0,50.0,0.0,0.0,75.0
313001800149,INSTITUTO CARL ROS,2025,71.4,100.0,0.0,28.6,57.1
313001800254,GIMNASIO INTERNATIONAL SCHOOL CARTAGENA (HUELLITAS INTERNATIONAL SCHOOL),2024,0.0,25.0,0.0,0.0,0.0
313001800254,GIMNASIO INTERNATIONAL SCHOOL CARTAGENA (HUELLITAS INTERNATIONAL SCHOOL),2025,13.3,66.7,0.0,6.7,13.3
313001800459,CENTRO DE APRENDIZAJE DESPERTANDO TALENTOS,2024,66.7,66.7,0.0,33.3,66.7
313001800459,CENTRO DE APRENDIZAJE DESPERTANDO TALENTOS,2025,100.0,100.0,0.0,100.0,100.0
